Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1.0,39.0,1.0,9119.0,1.0,19.0,120.0,1.0,37.0,37.0,9.0,4.0,98.6,0.0,0.0,1.0,0.0,1.0,0.0,28.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,1.0,2.0,9500.0,1.0,1.0,143.0,1.0,5.0,5.0,2.0,2.0,137.8,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,7.0,10.0,6.0,13.49285714,0.0,0.0,8.0,9.0,8.0,12.68888889,0.0,12.4,0.5,1.79,3.0
2.0,43.0,3.0,8014.0,0.0,19.0,100.0,1.0,37.0,37.0,9.0,9.0,120.0,1.0,0.0,0.0,1.0,1.0,0.0,41.0,0.0,5.0,9.0,11.0,9.0,12.0,0.0,3.0,7.0,8.0,6.0,12.0,0.0,9.4,-0.8,-3.12,3.0
1.0,1.0,1.0,9670.0,1.0,1.0,126.0,1.0,1.0,1.0,9.0,10.0,126.7,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,0.0,6.0,9.0,6.0,13.0,0.0,8.9,1.4,3.51,3.0
1.0,17.0,1.0,9853.0,1.0,1.0,134.0,1.0,1.0,19.0,4.0,5.0,122.5,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,10.0,5.0,13.16666667,0.0,0.0,6.0,8.0,5.0,12.4,0.0,15.5,2.8,-4.06,2.0
1.0,1.0,1.0,9238.0,1.0,1.0,154.0,1.0,38.0,37.0,9.0,9.0,140.4,0.0,0.0,0.0,1.0,0.0,1.0,22.0,0.0,0.0,6.0,6.0,5.0,12.6,0.0,0.0,6.0,6.0,6.0,13.0,0.0,10.8,1.4,1.74,3.0
1.0,17.0,1.0,9254.0,1.0,1.0,158.0,1.0,37.0,37.0,5.0,9.0,138.1,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,8.0,4.0,12.5,0.0,0.0,6.0,11.0,1.0,14.0,0.0,7.6,2.6,0.32,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,162.0,1.0,19.0,1.0,5.0,5.0,147.5,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,8.0,14.14125,0.0,0.0,8.0,8.0,8.0,14.14125,0.0,9.4,-0.8,-3.12,3.0
1.0,1.0,2.0,9773.0,1.0,1.0,154.0,1.0,38.0,38.0,9.0,9.0,133.4,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,12.8,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,1.0,9853.0,1.0,1.0,113.0,1.0,38.0,38.0,3.0,7.0,112.3,0.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,7.0,7.0,7.0,12.14285714,0.0,0.0,7.0,7.0,7.0,12.85714286,0.0,11.1,0.6,2.02,3.0
1.0,1.0,1.0,9085.0,1.0,1.0,134.0,1.0,1.0,1.0,9.0,9.0,133.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,8.0,6.0,15.14285714,0.0,0.0,6.0,8.0,6.0,15.14285714,0.0,11.1,0.6,2.02,3.0
1.0,44.0,1.0,9238.0,1.0,39.0,140.0,1.0,1.0,1.0,9.0,3.0,135.7,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,3.0,6.0,6.0,6.0,12.83333333,0.0,2.0,6.0,6.0,6.0,13.83333333,0.0,12.4,0.5,1.79,3.0
1.0,1.0,1.0,9670.0,1.0,1.0,130.0,1.0,19.0,37.0,4.0,5.0,118.8,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,8.0,6.0,13.66666667,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,2.0,9070.0,1.0,1.0,121.0,1.0,19.0,19.0,3.0,3.0,116.1,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,7.0,6.0,11.66666667,0.0,0.0,6.0,7.0,5.0,13.2,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,1.0,9670.0,1.0,1.0,136.0,1.0,19.0,1.0,9.0,8.0,123.4,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,10.0,6.0,13.25,0.0,0.0,6.0,13.0,5.0,14.14285714,0.0,11.1,0.6,2.02,3.0
1.0,39.0,1.0,9500.0,1.0,1.0,150.0,1.0,38.0,3.0,9.0,1.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,7.0,11.0,7.0,11.29444444,0.0,0.0,8.0,22.0,2.0,12.6,0.0,15.5,2.8,-4.06,3.0
5.0,7.0,1.0,9991.0,0.0,2.0,120.0,1.0,37.0,37.0,6.0,6.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,46.0,0.0,6.0,8.0,12.0,8.0,12.375,0.0,4.0,9.0,11.0,5.0,12.4,0.0,8.9,1.4,3.51,3.0
1.0,17.0,1.0,9500.0,1.0,1.0,150.0,1.0,37.0,37.0,9.0,9.0,130.3,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,15.11428571,0.0,0.0,8.0,8.0,7.0,15.11428571,0.0,12.7,3.7,-1.7,3.0
1.0,17.0,1.0,9238.0,1.0,1.0,123.0,1.0,1.0,1.0,9.0,9.0,115.7,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,8.0,6.0,12.16666667,0.0,0.0,6.0,7.0,6.0,13.28571429,0.0,11.1,0.6,2.02,3.0
1.0,17.0,1.0,9238.0,1.0,1.0,139.0,1.0,19.0,38.0,4.0,9.0,146.7,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,7.0,6.0,14.0,0.0,15.5,2.8,-4.06,3.0
1.0,1.0,1.0,9500.0,1.0,1.0,131.0,1.0,4.0,4.0,2.0,1.0,120.5,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,14.15,0.0,0.0,7.0,7.0,6.0,14.15,0.0,7.6,2.6,0.32,3.0
1.0,39.0,1.0,9670.0,1.0,1.0,133.1,1.0,1.0,1.0,4.0,4.0,112.9,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,12.0,2.0,11.66666667,0.0,0.0,6.0,20.0,2.0,10.5,6.0,16.2,0.3,-0.92,1.0
1.0,39.0,1.0,9670.0,1.0,1.0,120.0,1.0,1.0,19.0,5.0,4.0,140.4,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,2.0,6.0,13.0,5.0,11.4,0.0,0.0,6.0,14.0,4.0,11.75,0.0,13.9,-0.3,0.79,1.0
1.0,17.0,2.0,9070.0,1.0,1.0,126.0,1.0,38.0,38.0,9.0,8.0,129.9,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.66666667,0.0,0.0,6.0,7.0,5.0,13.2,0.0,12.4,0.5,1.79,3.0
1.0,1.0,2.0,9773.0,1.0,1.0,121.0,1.0,1.0,19.0,9.0,7.0,118.9,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,10.0,5.0,12.8,0.0,11.1,0.6,2.02,3.0
1.0,1.0,3.0,9254.0,1.0,1.0,123.0,1.0,1.0,1.0,4.0,3.0,123.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,12.33333333,0.0,0.0,6.0,6.0,6.0,13.66666667,0.0,11.1,0.6,2.02,3.0
1.0,39.0,1.0,9130.0,1.0,9.0,133.1,1.0,34.0,36.0,0.0,90.0,107.5,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,1.0
1.0,1.0,3.0,9500.0,1.0,1.0,131.0,1.0,19.0,3.0,3.0,2.0,126.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,12.59125,0.0,0.0,8.0,11.0,7.0,12.82,0.0,15.5,2.8,-4.06,2.0
1.0,39.0,1.0,9254.0,1.0,1.0,130.0,1.0,19.0,38.0,9.0,7.0,113.5,0.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,6.0,6.0,6.0,13.66666667,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,12.4,0.5,1.79,3.0
1.0,17.0,4.0,9500.0,1.0,1.0,138.0,1.0,3.0,1.0,2.0,5.0,134.5,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.45714286,0.0,0.0,8.0,8.0,8.0,15.125,0.0,13.9,-0.3,0.79,3.0
1.0,42.0,1.0,9085.0,1.0,1.0,133.1,1.0,1.0,9.0,4.0,4.0,128.2,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,5.0,11.0,29.0,9.0,12.0,6.0,4.0,10.0,21.0,9.0,12.55555556,0.0,9.4,-0.8,-3.12,3.0
1.0,17.0,4.0,9500.0,1.0,1.0,121.0,1.0,37.0,37.0,5.0,5.0,118.9,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,7.0,7.0,7.0,14.42857143,0.0,0.0,8.0,9.0,8.0,14.51111111,0.0,16.2,0.3,-0.92,3.0
4.0,39.0,1.0,9670.0,1.0,1.0,100.0,1.0,37.0,37.0,4.0,10.0,120.0,0.0,0.0,1.0,1.0,0.0,1.0,39.0,0.0,0.0,5.0,6.0,5.0,10.6,0.0,0.0,5.0,7.0,4.0,10.75,0.0,9.4,-0.8,-3.12,3.0
1.0,43.0,1.0,9003.0,1.0,1.0,125.0,1.0,1.0,38.0,4.0,7.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,9.0,14.0,23.0,9.0,12.0,2.0,6.0,12.0,21.0,8.0,11.25,0.0,15.5,2.8,-4.06,3.0
1.0,17.0,2.0,9773.0,1.0,1.0,139.0,1.0,3.0,1.0,2.0,7.0,124.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,7.0,6.0,13.85714286,0.0,15.5,2.8,-4.06,1.0
1.0,39.0,1.0,9003.0,1.0,4.0,160.0,1.0,3.0,3.0,4.0,2.0,180.4,0.0,0.0,1.0,1.0,1.0,0.0,24.0,0.0,6.0,12.0,17.0,6.0,12.16666667,0.0,7.0,12.0,14.0,10.0,13.3,0.0,12.4,0.5,1.79,1.0
1.0,1.0,1.0,9500.0,1.0,1.0,118.0,1.0,12.0,1.0,4.0,10.0,115.7,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,9.0,5.0,12.7,0.0,0.0,8.0,9.0,7.0,13.475,0.0,13.9,-0.3,0.79,2.0
1.0,39.0,1.0,9085.0,1.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.1,0.6,2.02,1.0
1.0,39.0,1.0,9500.0,1.0,1.0,100.0,1.0,37.0,37.0,7.0,7.0,160.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,8.0,15.0,6.0,12.415,0.0,0.0,8.0,15.0,6.0,12.415,0.0,10.8,1.4,1.74,3.0
1.0,17.0,1.0,8014.0,0.0,1.0,120.0,1.0,38.0,37.0,6.0,6.0,113.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,0.0,0.0,6.0,11.0,4.0,12.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,10.8,1.4,1.74,3.0
1.0,5.0,5.0,9254.0,1.0,1.0,122.0,1.0,1.0,37.0,9.0,7.0,119.6,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,12.33333333,0.0,0.0,6.0,6.0,6.0,12.83333333,0.0,12.4,0.5,1.79,3.0
1.0,17.0,2.0,9254.0,1.0,1.0,130.0,1.0,19.0,19.0,7.0,7.0,121.6,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,9.0,1.0,10.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,39.0,1.0,9670.0,1.0,1.0,120.0,1.0,38.0,37.0,7.0,7.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,24.0,0.0,0.0,6.0,15.0,4.0,10.5,0.0,0.0,6.0,16.0,4.0,12.5,0.0,15.5,2.8,-4.06,1.0
2.0,7.0,1.0,8014.0,0.0,3.0,124.4,1.0,37.0,34.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0.0,8.0,10.0,11.0,9.0,12.66666667,0.0,3.0,7.0,7.0,7.0,12.42857143,1.0,7.6,2.6,0.32,3.0
1.0,1.0,1.0,171.0,1.0,1.0,147.0,1.0,2.0,3.0,4.0,8.0,145.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,2.0
1.0,44.0,1.0,9070.0,1.0,39.0,100.0,1.0,1.0,38.0,4.0,6.0,104.8,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,7.0,9.0,5.0,11.6,0.0,5.0,9.0,9.0,5.0,10.0,0.0,12.4,0.5,1.79,1.0
1.0,39.0,2.0,9147.0,1.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,104.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,0.0,5.0,8.0,1.0,10.0,0.0,0.0,5.0,9.0,1.0,10.0,0.0,10.8,1.4,1.74,1.0
1.0,39.0,1.0,9254.0,1.0,1.0,133.1,1.0,1.0,1.0,9.0,6.0,105.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,6.0,14.0,6.0,11.28571429,0.0,0.0,6.0,16.0,3.0,10.33333333,0.0,8.9,1.4,3.51,1.0
1.0,1.0,1.0,9670.0,1.0,1.0,122.0,1.0,1.0,19.0,3.0,5.0,116.8,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,5.0,8.0,4.0,11.5,0.0,0.0,5.0,5.0,5.0,12.8,0.0,7.6,2.6,0.32,3.0
1.0,17.0,2.0,9853.0,1.0,1.0,138.0,1.0,1.0,1.0,9.0,4.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,0.0,6.0,10.0,5.0,12.8,0.0,0.0,6.0,9.0,3.0,11.66666667,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,171.0,1.0,3.0,116.0,1.0,3.0,3.0,2.0,2.0,128.2,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,12.0,17.0,22.0,17.0,10.36842105,0.0,14.0,17.0,18.0,17.0,11.5,0.0,11.1,0.6,2.02,3.0
1.0,17.0,1.0,9500.0,1.0,1.0,142.0,1.0,37.0,37.0,5.0,5.0,131.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,7.0,14.73142857,0.0,0.0,8.0,8.0,7.0,14.73142857,0.0,10.8,1.4,1.74,3.0
1.0,53.0,1.0,9147.0,1.0,42.0,140.0,1.0,3.0,4.0,2.0,1.0,140.2,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,6.0,11.0,19.0,9.0,12.55555556,0.0,3.0,9.0,14.0,8.0,11.11111111,0.0,8.9,1.4,3.51,3.0
1.0,1.0,1.0,9500.0,1.0,1.0,123.0,1.0,37.0,37.0,7.0,7.0,119.7,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,7.0,8.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,1.0,9670.0,1.0,1.0,133.1,1.0,34.0,38.0,0.0,4.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,5.0,6.0,2.0,12.5,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12,1.0
1.0,1.0,4.0,9500.0,1.0,1.0,137.0,1.0,38.0,37.0,7.0,7.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,7.0,14.28333333,0.0,0.0,8.0,9.0,8.0,13.12555556,0.0,15.5,2.8,-4.06,3.0
1.0,43.0,1.0,8014.0,0.0,1.0,130.0,1.0,38.0,3.0,132.0,122.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,54.0,0.0,9.0,13.0,14.0,13.0,13.30769231,0.0,7.0,11.0,12.0,11.0,12.81818182,0.0,12.7,3.7,-1.7,2.0
1.0,39.0,1.0,8014.0,0.0,39.0,110.0,1.0,19.0,37.0,9.0,8.0,127.5,0.0,0.0,1.0,0.0,0.0,0.0,26.0,0.0,0.0,6.0,13.0,4.0,12.0,0.0,0.0,6.0,7.0,5.0,13.2,0.0,16.2,0.3,-0.92,1.0
3.0,39.0,1.0,9991.0,0.0,1.0,120.0,1.0,37.0,1.0,9.0,2.0,170.0,0.0,0.0,0.0,1.0,1.0,0.0,43.0,0.0,0.0,5.0,5.0,5.0,11.8,0.0,0.0,5.0,6.0,5.0,14.0,0.0,9.4,-0.8,-3.12,3.0
1.0,1.0,2.0,9254.0,1.0,1.0,111.0,1.0,1.0,19.0,5.0,7.0,109.3,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,13.83333333,0.0,0.0,6.0,6.0,6.0,15.0,0.0,11.1,0.6,2.02,3.0
2.0,39.0,1.0,9991.0,0.0,12.0,133.1,1.0,37.0,34.0,90.0,90.0,110.7,1.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,1.0
1.0,43.0,1.0,9991.0,0.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,128.2,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,5.0,9.0,9.0,5.0,11.4,0.0,4.0,4.0,4.0,4.0,11.0,0.0,10.8,1.4,1.74,1.0
1.0,17.0,3.0,171.0,1.0,1.0,133.0,1.0,1.0,37.0,4.0,7.0,126.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,2.0
1.0,1.0,1.0,9773.0,1.0,1.0,131.0,1.0,38.0,1.0,5.0,7.0,131.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.71428571,0.0,0.0,6.0,8.0,5.0,11.83333333,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,1.0,9238.0,1.0,1.0,164.0,1.0,19.0,19.0,9.0,9.0,149.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,0.0,0.0,6.0,7.0,6.0,13.85714286,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,10.8,1.4,1.74,3.0
1.0,17.0,1.0,9238.0,1.0,1.0,111.0,1.0,19.0,38.0,3.0,3.0,111.4,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,6.0,13.0,4.0,11.0,0.0,0.0,6.0,13.0,2.0,11.5,0.0,12.7,3.7,-1.7,1.0
1.0,17.0,3.0,9238.0,1.0,1.0,141.0,1.0,3.0,3.0,2.0,2.0,124.9,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,10.0,6.0,12.0,0.0,0.0,6.0,12.0,4.0,11.0,0.0,12.7,3.7,-1.7,3.0
1.0,1.0,2.0,9773.0,1.0,1.0,121.0,1.0,19.0,19.0,9.0,9.0,122.8,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1.0,51.0,1.0,9500.0,1.0,1.0,127.0,1.0,19.0,1.0,5.0,9.0,150.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,9.0,5.0,13.85,0.0,0.0,8.0,9.0,7.0,12.19285714,0.0,11.1,0.6,2.02,3.0
1.0,17.0,1.0,9119.0,1.0,1.0,142.0,1.0,19.0,38.0,9.0,7.0,127.3,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,10.0,3.0,11.0,0.0,0.0,5.0,6.0,3.0,11.0,1.0,16.2,0.3,-0.92,2.0
1.0,1.0,1.0,9085.0,1.0,1.0,133.0,1.0,38.0,37.0,9.0,7.0,120.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,5.0,8.0,4.0,12.75,1.0,0.0,5.0,10.0,4.0,11.75,0.0,12.7,3.7,-1.7,3.0
4.0,39.0,1.0,9991.0,0.0,1.0,140.0,1.0,1.0,37.0,141.0,192.0,129.7,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0,0.0,5.0,8.0,5.0,12.0,0.0,0.0,5.0,9.0,5.0,12.85714286,0.0,13.9,-0.3,0.79,3.0
1.0,1.0,1.0,9238.0,1.0,1.0,120.0,1.0,3.0,3.0,3.0,3.0,111.6,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,12.4,0.5,1.79,3.0
1.0,1.0,1.0,9254.0,1.0,1.0,140.0,1.0,19.0,1.0,9.0,8.0,140.9,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,12.85714286,0.0,0.0,6.0,10.0,4.0,13.0,0.0,12.7,3.7,-1.7,3.0
1.0,39.0,1.0,9003.0,1.0,1.0,130.0,1.0,19.0,19.0,9.0,5.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,13.9,-0.3,0.79,1.0
1.0,1.0,4.0,9238.0,1.0,1.0,133.1,1.0,1.0,37.0,8.0,9.0,118.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,1.0
1.0,17.0,5.0,9500.0,1.0,1.0,144.0,1.0,19.0,1.0,5.0,3.0,141.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,8.0,7.0,12.48571429,0.0,0.0,8.0,8.0,7.0,12.48571429,0.0,12.7,3.7,-1.7,3.0
1.0,17.0,4.0,9147.0,1.0,1.0,135.0,1.0,19.0,1.0,0.0,4.0,128.7,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,5.0,8.0,2.0,10.5,0.0,0.0,5.0,10.0,0.0,0.0,0.0,7.6,2.6,0.32,1.0
1.0,1.0,1.0,9254.0,1.0,1.0,120.0,1.0,1.0,1.0,9.0,10.0,118.3,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,8.0,6.0,12.85714286,0.0,0.0,6.0,9.0,5.0,12.4,0.0,8.9,1.4,3.51,2.0
1.0,18.0,3.0,9500.0,1.0,1.0,145.0,1.0,1.0,1.0,4.0,8.0,133.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,13.08714286,0.0,0.0,8.0,8.0,8.0,12.95,0.0,11.1,0.6,2.02,3.0
2.0,39.0,1.0,9500.0,1.0,1.0,110.0,1.0,37.0,37.0,9.0,6.0,114.3,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,1.0
1.0,1.0,1.0,9238.0,1.0,1.0,138.0,1.0,1.0,19.0,4.0,7.0,123.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,5.0,11.4,0.0,0.0,6.0,14.0,2.0,13.5,0.0,8.9,1.4,3.51,1.0
2.0,1.0,2.0,8014.0,0.0,1.0,110.0,1.0,37.0,1.0,9.0,10.0,108.7,1.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,9.4,-0.8,-3.12,3.0
1.0,1.0,2.0,9773.0,1.0,1.0,116.0,1.0,1.0,19.0,4.0,7.0,127.6,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,13.85714286,0.0,0.0,6.0,7.0,6.0,13.14285714,0.0,13.9,-0.3,0.79,1.0
1.0,17.0,3.0,9500.0,1.0,1.0,133.0,1.0,3.0,19.0,2.0,5.0,130.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,8.0,8.0,8.0,13.4275,0.0,0.0,8.0,8.0,8.0,13.4275,0.0,9.4,-0.8,-3.12,3.0
2.0,39.0,1.0,9254.0,1.0,1.0,120.0,1.0,1.0,19.0,9.0,9.0,148.3,0.0,0.0,0.0,1.0,1.0,0.0,47.0,0.0,6.0,11.0,11.0,11.0,14.72727273,0.0,6.0,9.0,9.0,9.0,15.77777778,0.0,10.8,1.4,1.74,3.0
2.0,39.0,1.0,9556.0,1.0,19.0,133.1,1.0,38.0,37.0,7.0,7.0,99.5,1.0,0.0,1.0,0.0,0.0,1.0,37.0,0.0,0.0,7.0,13.0,1.0,16.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,8.9,1.4,3.51,1.0
1.0,39.0,1.0,9991.0,0.0,9.0,133.1,1.0,37.0,34.0,90.0,90.0,118.1,1.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,12.5,0.0,7.6,2.6,0.32,1.0
1.0,39.0,1.0,8014.0,0.0,1.0,120.0,1.0,37.0,1.0,7.0,4.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,8.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,11.8,0.0,15.5,2.8,-4.06,1.0
1.0,44.0,1.0,8014.0,0.0,39.0,160.0,1.0,37.0,37.0,7.0,7.0,156.1,0.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,3.0,6.0,6.0,6.0,14.66666667,0.0,2.0,6.0,6.0,6.0,14.16666667,0.0,13.9,-0.3,0.79,3.0
